oneplan_solution_id,market,marketname,parentsolutionid,solutionid,solutionname,solutiontype,solutioninitiative,technology_type,requested_year,onairyear,status,por,pory,disabled,offloadprediction,useexhaustedyear,usebuildplanyear,projectnumber,bw700,bw700uc,bw600,bw700l,bw700ud,bw47,bwaws,bwpcs,bw850,bwaws3,bwlaa,bwcbrs,bwcband,bw28,bw39,carrnum,nodecnt,comments1,comments2,comments3,comments4,comments5,createdby,createdon,modifiedby,modifiedon,completedby,completedon,reactivatedby,reactivatedon,deleted,deletedby,deletedon,spectrum_override,spectrum_override_reason,spectrum_modified_by,spectrum_modified_on,useraction,useractionby,useractionon,useractionreason,useractioncomment,xpor,xdisabled,xoffloadprediction,xdeleted,source,groupname,capitalestimate,primary_rationale,rationale,groupid,symbiotic0,symbiotic1,symbiotic2,abbreviation,apply,release_flag,release_kss,release_priority_rank,release_tier,project_release_timestamp,released_by,rationale_reason,kracken_suggested_year,kracken_pslc,build_flag,sectors_applied,sector_count,cma_number,cma_name,trafficapprovedby,trafficapprovedon,total_sspt_sectors_added,solution_category,primary_site,fuze_site_id,budget_project_type,fips,existing_location_flag,legal_due_date,morphology,morphologyabbr,autodetected,autodetectedon,root_failures,sgfi,plannedgnodeb,clusterid,dependency_type,related_spm_project_no,ecpdid,dss,required_by_date
511495,133,Dallas,370956,5606479,DALCITYPLACE24_SC,SC,AWS3,4G,2019,2020,COMPLETED,0,0,0,1,0,0,15178961,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2020 POR SC - 5G NR (UWB),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2020-10-27 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 15:18:17,SHARSA6,,,,,,1,9,Dallas; TX,,,,,,616132259,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
511489,133,Dallas,370954,5606477,DALCITYPLACE21_SC,SC,AWS3,4G,0,2025,COMPLETED,0,0,0,1,0,0,15178957,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2020 POR SC - 5G NR (UWB),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-05-06 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,SHARSA6,,,,,,1,9,Dallas; TX,,,,,,616132257,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
511089,133,Dallas,370851,5606329,TX_DAL_DALLAS_UTE_080,SC,AWS3,4G,2019,2027,INACTIVE,0,0,0,1,0,0,15308737,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616538847,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
511015,133,Dallas,370841,5606299,TX_DAL_DALLAS_MD_010,SC,AWS3,4G,0,2029,INACTIVE,0,0,0,1,0,0,16672221,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,617067276,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510960,133,Dallas,370831,5606273,TX_DAL_DALLAS_W3_236,SC,AWS3,4G,2019,2027,INACTIVE,0,0,0,1,0,0,15394159,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616800735,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510954,133,Dallas,370829,5606271,TX_DAL_DALLAS_W3_189,SC,AWS3,4G,2019,2027,INACTIVE,0,0,0,1,0,0,15394155,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616800734,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510942,133,Dallas,370825,5606267,TX_DAL_DALLAS_W3_151,SC,AWS3,4G,2019,2026,INACTIVE,0,0,0,1,0,0,15394147,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616800733,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510924,133,Dallas,370819,5606261,TX_DAL_DALLAS_W3_043,SC,AWS3,4G,2019,2027,INACTIVE,0,0,0,1,0,0,15394135,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616425417,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510922,133,Dallas,370818,5606260,TX_DAL_DALLAS_W3_036,SC,AWS3,4G,2019,2025,COMPLETED,0,0,0,1,0,0,15394133,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2020 POR SC - 5G NR (UWB),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-04-18 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 21:28:11,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616267976,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
510758,133,Dallas,370786,5606192,TX_DALLOVEFIELD_010,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298187,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798037,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510754,133,Dallas,370785,5606190,TX_DALLOVEFIELD_009,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298185,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798036,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510750,133,Dallas,370784,5606188,TX_DALLOVEFIELD_008,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298183,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798035,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510745,133,Dallas,370783,5606186,TX_DALLOVEFIELD_007,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298181,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798034,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510741,133,Dallas,370782,5606184,TX_DALLOVEFIELD_006,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298179,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798033,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510738,133,Dallas,370781,5606182,TX_DALLOVEFIELD_005,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298177,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798032,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510734,133,Dallas,370780,5606180,TX_DALLOVEFIELD_004,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298175,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798031,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510729,133,Dallas,370779,5606178,TX_DALLOVEFIELD_003,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298173,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798030,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510726,133,Dallas,370778,5606176,TX_DALLOVEFIELD_002,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298171,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798029,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510722,133,Dallas,370777,5606174,TX_DALLOVEFIELD_001,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298167,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616873643,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510699,133,Dallas,370774,5606165,HIDDENRIDGE21_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298149,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798027,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510693,133,Dallas,370773,5606162,HIDDENRIDGE20_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298147,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798026,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510667,133,Dallas,370769,5606150,HIDDENRIDGE16_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298131,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798022,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510643,133,Dallas,370765,5606139,HIDDENRIDGE15_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15286089,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616795761,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510344,133,Dallas,370669,5606043,DALUPTOWN29_SC,SC,AWS3,4G,0,2021,COMPLETED,0,2021,0,1,0,0,16157489,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-08-05 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-14 5:25:56,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616624320,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
510340,133,Dallas,370668,5606042,DALUPTOWN28_SC,SC,AWS3,4G,0,2020,COMPLETED,0,0,0,1,0,0,15164731,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2020-10-27 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 14:48:20,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616131503,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
509923,133,Dallas,370589,5605901,HIDDENRIDGE14_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207103,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794670,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509913,133,Dallas,370588,5605897,HIDDENRIDGE13_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207101,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794669,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509903,133,Dallas,370587,5605893,HIDDENRIDGE12_SC,SC,AWS3,4G,0,2029,INACTIVE,0,0,0,1,0,0,15207099,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616675179,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
509893,133,Dallas,370586,5605889,HIDDENRIDGE11_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207097,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794668,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509856,133,Dallas,370582,5605873,HIDDENRIDGE7_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207089,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794665,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509847,133,Dallas,370581,5605869,HIDDENRIDGE6_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207087,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794596,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509839,133,Dallas,370580,5605865,HIDDENRIDGE5_SC,SC,AWS3,4G,2019,2022,COMPLETED,0,2022,0,1,0,0,15207085,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,"1,2,3",1,9,,,,,,,616381677,5GNRM,48113,,,URBAN,UB,1,2022-02-07 3:16:01,,,,,,,,,
509834,133,Dallas,370579,5605861,HIDDENRIDGE4_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207083,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794595,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
